#0       1             2              3              4              5              6              7
#n   starPmass       starX          starY          starZ          starVx         starVy         starVz
150772  1.0002224e-05  1.1626031e+00  1.3603265e+00 -1.5997877e+00 -3.2750812e+01  3.3917256e+01 -3.2430624e+00 
150773  1.0002224e-05 -2.2443121e+00 -9.7379624e+00  1.9438169e+00 -5.1213154e+00 -1.0639636e+01  3.4973359e+01 
150774  1.0002224e-05 -1.2354558e-01  1.8047220e-01  1.6886442e-01 -3.4614447e+00 -1.7553282e+01  2.8681445e+01 
150775  1.0002224e-05 -7.9971218e-01 -9.9528206e-02 -1.3748796e+00  1.1567498e+01  3.3667239e+01  3.0039548e+01 
150776  1.0002224e-05 -1.0125894e-01  5.6657227e-02 -6.6241824e-01 -9.7233893e+00 -2.8380971e+01  2.5137938e+01 
150777  1.0002224e-05  8.3720458e-01  4.8118749e-01  3.2473123e-01 -1.1910690e+00 -3.5355409e+01  4.1318140e+01 
150778  1.0002224e-05 -1.1933913e-02  6.1443771e-01  1.5035378e-01  5.9832317e+01  2.3540873e+01 -4.0528143e+01 
150779  1.0002224e-05  7.6184079e-01 -2.2681779e+00  4.8469362e+00 -1.0025151e+01 -4.3949452e+01  2.2786074e+01 
150780  1.0002224e-05  7.1202609e-01  4.3072209e-01  2.8060622e-01 -3.1270391e+01  2.7049026e+01 -7.3487309e+00 
150781  1.0002224e-05 -9.7115658e-01  7.1694734e-01  6.5676341e-01 -8.1124600e+00 -3.3490006e+01  2.0895551e+01 
150782  1.0002224e-05  4.8516596e-02  4.2799446e-01  5.1998053e-01  2.1913537e+01  1.1955837e+01  2.1689863e+01 
150783  1.0002224e-05 -1.2320174e+00 -1.4255158e+00  2.4141906e+00  1.7394614e+01 -3.8634498e+01 -4.0122307e+01 
150784  1.0002224e-05  1.5352150e-01 -2.7514248e-01  3.2570520e-01  9.8274809e+00  6.1149785e+01 -1.7834574e+01 
150785  1.0002224e-05  2.8318701e-01 -3.6388860e+00 -3.6698478e+00 -2.2139856e+01  5.1349995e+00 -1.7222265e+01 
150786  1.0002224e-05  1.5790233e-01 -5.1668040e+00  6.0083258e+00  6.2715064e+01 -5.1812376e+00  6.5662617e+01 
150787  1.0002224e-05  2.4405143e+00  1.6695584e+00 -6.5100601e-01 -2.4846512e+01  1.5453844e+01 -2.9654918e+01 
150788  1.0002224e-05 -7.2753316e-01  1.0743624e-01 -7.0577187e-01  5.9969401e+01  2.8242944e+01 -2.5838485e+01 
150789  1.0002224e-05 -4.8561239e-01 -8.7332940e-02 -3.9879075e-01  3.5784572e+01  6.4451408e-01  9.8637702e-01 
150790  1.0002224e-05  6.3034278e-01 -6.8354960e-01  6.3397556e-01  4.1193756e+00  2.1383924e+01  1.1676579e+01 
150791  1.0002224e-05  2.1979831e-01  2.3288825e-01 -3.3975049e-01  2.2454682e+01  1.4601719e+00  1.6409714e+01 
150792  1.0002224e-05  5.8213521e-03  1.6998662e-01  1.8470372e-01 -1.0988228e+01 -5.0603481e+00 -3.8784611e+01 
150793  1.0002224e-05 -4.0132040e-01  5.4956984e-01  1.6448009e+00  3.7140829e+01 -1.2725510e+00 -1.2270428e+01 
150794  1.0002224e-05 -2.1058565e+00  1.1900155e-01  1.9807623e+00  3.2656918e+00 -1.0458679e+01  1.2806451e+01 
150795  1.0002224e-05 -2.2821004e-01  3.3339876e-01  4.6376950e-01  7.4162683e+00  2.5067200e+01  1.1986129e+01 
150796  1.0002224e-05 -6.2095555e-01  1.3265408e-01  8.0203980e-01  1.3778408e+01  2.9515817e+01  1.1638105e+01 
150797  1.0002224e-05  3.3017763e-01  1.6565381e-01  1.6718196e+00  6.1519643e+00 -4.5093203e+00  1.0340807e+01 
150798  1.0002224e-05  6.8263231e-01 -3.7407670e-01  2.1888717e-03  1.3305325e+01  4.0729629e-01 -5.6113646e+01 
150799  1.0002224e-05 -6.3520554e-02 -6.5077806e-01 -3.5487503e-01  3.2275883e+01 -1.4224116e+01  2.8073182e+01 
150800  1.0002224e-05  6.7493386e-01 -2.0603857e-01  3.4580007e-01  8.1280814e+00 -2.4247204e+01 -3.2570556e+01 
150801  1.0002224e-05  6.3568017e-01 -1.4270737e+00  2.9227808e-01 -2.2462134e-01 -1.6812892e+01 -5.6852083e+00 
150802  1.0002224e-05  7.3673850e-01 -2.4508845e-01  1.0194898e-01  5.5713695e+01  4.4465013e+01  5.7329117e+00 
150803  1.0002224e-05  3.1132975e-01 -2.5745352e-02  2.4199896e-01 -2.7902333e+01  2.3778825e+01 -1.8271875e+01 
150804  1.0002224e-05  1.3343469e+00  1.7110657e+00  3.1259640e+00 -4.9269150e+01  4.5658878e+01 -1.4723705e+01 
150805  1.0002224e-05 -3.6337975e-01  3.2753477e+00  1.3065868e+00 -2.0922999e+01 -9.5577401e+00 -8.6082122e+00 
150806  1.0002224e-05 -1.0425929e+00  1.0351922e+00 -1.1282834e+00 -2.2969112e+01 -1.1856985e+01  2.2899026e+00 
150807  1.0002224e-05 -1.2839256e+00  1.0987676e+00 -1.6372741e-01  4.4827596e+01  4.6637180e+01  5.3411049e+00 
150808  1.0002224e-05  3.5358575e-01 -3.0804689e-01 -5.7468150e-01 -1.2902821e+01  8.8778941e+00  3.0426814e+01 
150809  1.0002224e-05 -9.5591040e-01 -9.4920374e-01  9.9352102e-01 -5.0762407e-01 -1.1563998e+01  8.3052511e+00 
150810  1.0002224e-05  4.5089575e+00 -3.0881970e+00 -5.2025406e-01 -1.8588191e+01 -4.1465027e+01 -1.4496906e+01 
150811  1.0002224e-05 -3.0444953e-01  7.3532639e-01  4.3522402e-01 -1.5913409e+00 -1.5189810e+01  4.1968142e+01 
150812  1.0002224e-05 -2.7215360e-02 -1.6545235e+00 -3.4628617e-01  1.1556586e+01 -4.2199236e+01  1.1065599e+01 
150813  1.0002224e-05  4.8188482e-01 -1.8667224e-01 -2.1136680e-01  5.6010466e+00 -5.0644259e+00 -1.3704160e+01 
150814  1.0002224e-05  1.3861943e+00  2.6836238e-01 -3.6934719e-01 -1.5450280e+01 -1.3812517e+01 -1.6249054e+01 
150815  1.0002224e-05 -4.2261662e-01  6.1229636e-01 -8.2044073e-02 -2.3191491e+01  4.0754720e+01  1.5478882e+01 
150816  1.0002224e-05  2.1653507e-01  3.0074832e-01  1.3522597e-01 -1.4753182e+00 -2.1960937e+01 -9.7394062e+00 
150817  1.0002224e-05 -7.9077783e-01 -2.3778276e+00  4.2646660e+00 -1.7535589e+01 -8.0986396e+00  1.8657438e+01 
150818  1.0002224e-05 -1.9649181e+00 -1.1836643e+00  5.5097700e-01  6.5040805e+00  2.6414662e+01 -4.7439952e+00 
150819  1.0002224e-05  9.9467826e-02 -3.9234103e-01  4.8000918e-01  3.8555766e+01  1.0768837e+01  1.0343699e+01 
150820  1.0002224e-05 -2.3667012e-01  3.8949701e-01  6.6890278e-01  1.6915351e+01 -2.9393676e+01 -3.9260292e+01 
150821  1.0002224e-05 -1.4799614e+00 -1.0331955e+00 -3.1362353e-02  5.9764390e+00  2.6557083e+01  8.6019869e+00 
150822  1.0002224e-05  3.2395846e-01  9.8471224e-01  6.0726187e-01 -6.3281156e+00 -3.9087508e+00  2.0733613e+01 
150823  1.0002224e-05  1.6355294e+00 -1.3757015e+00  2.8134649e-01 -8.8739908e+00  3.4160124e+00  3.3921130e+01 
150824  1.0002224e-05 -4.1630862e-01 -3.9975921e-02  5.2444925e-01  5.6044791e+00 -4.0102402e+01 -1.1136659e+01 
150825  1.0002224e-05  1.7652001e+00  8.3121204e-01  2.8388821e-01  5.9649966e+00  2.7494367e+01 -2.6759561e+01 
150826  1.0002224e-05 -1.0961857e+00  8.1072903e-01 -3.9611775e-02  1.9920598e+01 -2.0626154e+01  5.7618531e+01 
150827  1.0002224e-05 -6.9460261e-01  1.4357035e-01  3.3230694e-02  2.2220037e+01  5.0166725e+01 -1.7452019e+01 
150828  1.0002224e-05  5.7020607e-01 -7.7673140e-01  3.5762180e-01  1.2156287e+01  5.0727236e+00 -3.9434055e+01 
150829  1.0002224e-05  1.1713650e+00 -2.3460702e-01 -1.4777671e-01 -4.2387755e-01 -1.4939134e+01 -5.0223712e+01 
150830  1.0002224e-05  1.2838997e+00  4.6531639e-01 -2.1345914e+00  2.0519887e+00 -4.5716064e+00  2.9248069e+01 
150831  1.0002224e-05 -1.3317848e+00 -5.6665209e-01 -5.7788225e-01 -6.2996712e+01  1.6879660e+01 -3.4600326e+01 
150832  1.0002224e-05  6.6220875e-01 -1.6335880e+00  9.5352220e-01  2.4355828e+01 -3.0307187e+01 -3.2039406e+01 
150833  1.0002224e-05  1.4604403e-02  5.8623690e-01  8.6470059e-01 -6.3481894e+00 -1.5712977e+01 -4.0624721e+01 
150834  1.0002224e-05 -1.6421033e+00  2.1137962e+00  8.3286786e-01 -6.7534532e+00 -1.3918976e+01  1.6956172e+00 
150835  1.0002224e-05  4.4499642e-01 -2.1071650e+00  2.1451789e+00  1.9814910e+00 -3.0324080e+00 -5.8696030e+00 
150836  1.0002224e-05 -2.3995467e-01  7.7747117e-01 -5.7628406e-01  3.3596947e+01  1.3792983e+01  2.4898481e+01 
150837  1.0002224e-05  6.8916173e-02 -4.4889607e-01  6.9455884e-01  2.2585121e+01  3.4536421e+01 -9.9552795e+00 
150838  1.0002224e-05  6.2411884e-01  4.5505439e-01 -1.1391886e-01 -1.5986427e+01  1.5732163e+01 -1.2085058e+01 
150839  1.0002224e-05 -5.7128627e-01 -9.2117881e-01  1.0584504e+00 -1.1277522e+01 -6.3944002e+01 -3.8734747e+00 
150840  1.0002224e-05 -1.1906380e-01 -6.8242797e-02  4.9869854e-01  1.1619072e+01 -3.7478401e+00  7.5516458e+00 
150841  1.0002224e-05 -1.6384526e-01  1.4235317e+00 -7.1029285e-01 -1.9248297e+01  8.4187154e+00  4.2313776e+01 
150842  1.0002224e-05 -1.8454660e+00 -3.5616294e-01 -8.7314736e-02  3.2227398e+01  2.8729464e+01 -3.1032074e+00 
150843  1.0002224e-05 -9.1151553e-02 -8.1930394e-02  3.8325323e-01  2.0983878e+01 -2.8705022e+01  1.6473865e+01 
150844  1.0002224e-05  1.2436137e+00 -2.5366546e-01 -1.8601119e+00 -6.6507484e+00  5.0542567e+01 -2.1853775e+01 
150845  1.0002224e-05  8.7799622e-01  7.7522474e-01 -9.6279576e-01  4.1251355e+00 -6.1373790e+00 -3.5441099e-01 
150846  1.0002224e-05  4.5878390e+00 -3.1556027e+00  2.5467180e+00  3.9392310e+01  1.8507705e+01 -5.2527574e+01 
150847  1.0002224e-05  1.7357981e+00 -1.5715747e-01 -6.1020578e-01  4.6351865e+00  5.3091073e+01  1.4658905e+01 
150848  1.0002224e-05 -4.4438927e-02 -1.7138815e-02  3.0559651e-01 -3.5446197e+01  1.9358423e+01 -6.5722840e+00 
150849  1.0002224e-05 -3.2069785e-01 -1.2254376e+00 -5.4461495e-01  5.7860257e+01 -4.7457211e+01  2.7167512e+01 
150850  1.0002224e-05 -2.0492008e-01 -1.4195528e+00 -1.4673499e+00  1.2379664e+01  1.7655188e+01 -5.4095667e+01 
150851  1.0002224e-05 -2.6652150e+00  8.7998898e-01 -4.1403427e-01  9.0434133e+01 -3.3641686e+01 -2.0380098e+01 
150852  1.0002224e-05  1.3322432e+00 -2.3296693e-01  4.1787103e-01  1.8910609e+01  2.3842839e+01  2.1557643e+01 
150853  1.0002224e-05  1.5004335e+00 -3.5769852e-02  1.7183710e-01  2.9102259e+01 -9.2614102e+00  8.5920891e+00 
150854  1.0002224e-05  1.5408091e+00 -9.8844347e-01  8.9752612e-01  1.6167332e+01 -2.8823124e+00  8.3044159e+00 
150855  1.0002224e-05 -3.3037085e-02 -2.2430590e-01 -6.4574570e-01 -6.6238811e+00  2.3581842e+01  1.5695726e+01 
150856  1.0002224e-05  1.2535862e+00  1.4849034e-01 -2.5122162e+00  2.5122922e+01 -1.6340377e+01 -3.8927805e+01 
150857  1.0002224e-05 -2.5786618e-01 -5.8563092e-01 -3.1250097e-01 -7.7829104e+00 -8.5967278e+00 -1.2287596e+01 
150858  1.0002224e-05 -5.8693355e-01 -1.4810833e+00 -1.0025690e+00  1.4319899e+01  3.9955582e+00 -3.7524056e+01 
150859  1.0002224e-05 -1.6944638e+00  1.4482492e+00  3.9168065e-01 -2.4105648e+01 -1.7257762e+01 -1.9028988e+01 
150860  1.0002224e-05  8.1063366e-03  2.5819031e-01  1.7254633e-01 -2.0406595e+01 -9.7660127e+00 -2.0783817e+01 
150861  1.0002224e-05  1.8009222e-01 -3.9572423e-01  5.2833442e-01  2.5970977e+01  4.2272799e+01 -5.5762446e+01 
150862  1.0002224e-05  2.4538047e-01  4.4882319e-01 -3.3476177e-01  1.3971516e+01  8.7104020e+00 -2.0138976e+00 
150863  1.0002224e-05 -1.1550735e+00 -9.9910406e-01  1.1017522e-01 -1.2283878e+01 -4.3087578e+00  3.7466230e+01 
150864  1.0002224e-05  3.9414179e-01 -3.1218735e-01  2.5937184e-01  3.1751783e-01 -5.2566377e+01  1.8053334e+01 
150865  1.0002224e-05  8.3072673e-01 -9.4048078e-01 -1.1467298e-01  4.8059859e+00 -3.6316302e+01  1.6780475e+01 
150866  1.0002224e-05  8.2285141e-01 -2.0072279e+00  2.8287240e-01 -2.4279712e+01 -1.5073403e+00 -5.0601602e+00 
150867  1.0002224e-05 -6.8885033e-01 -1.3740327e-01 -3.6250634e-01 -3.6464631e+01 -2.4339034e+01 -3.7084871e+00 
150868  1.0002224e-05 -3.2564972e-01  1.0551731e+00 -1.9636297e-02  2.7321655e+01 -2.4950101e+01 -1.9215042e+01 
150869  1.0002224e-05 -3.7337585e-01 -1.4974847e+00  4.9584615e-01 -2.4482879e+01  9.8970545e+00 -1.9587490e+01 
150870  1.0002224e-05  1.1404412e+00 -5.0729533e-01  2.6946046e-01  4.7558320e+01 -4.1341342e+00  1.4588959e+01 
150871  1.0002224e-05  7.1988571e-01  2.2050818e-01 -2.7058086e-01  3.5293447e+00 -1.0284277e+01  8.2183093e-01 
150872  1.0002224e-05  3.8760316e-01 -8.0905275e-01 -1.1402744e+00 -2.2505894e+01 -4.2901522e+00 -2.3855084e+00 
150873  1.0002224e-05 -1.6857701e-01  7.5130217e-01 -1.3971411e-01 -1.2612565e+01 -1.7635794e+00  4.1808753e+01 
150874  1.0002224e-05 -7.4734355e-01 -2.7386717e-01 -5.4300456e-01  2.1890320e+01 -2.6678089e+00  3.4871757e+01 
150875  1.0002224e-05  1.8399682e+00  1.3618326e+00  5.4839311e-01  4.4301896e+00  1.2636291e+00  7.7017469e-01 
150876  1.0002224e-05 -4.7508683e-01 -1.1171450e-01  3.4393987e-01  3.2633896e+01  3.0022892e+00 -1.9342838e+01 
150877  1.0002224e-05 -1.0942515e-01  1.0806100e+00 -1.2950252e-01  1.7264302e+01  2.4201654e+01 -2.7606562e+01 
150878  1.0002224e-05  1.0374331e-01 -6.5631092e-01  9.4906498e-01  2.3697657e+01 -1.6212061e+01 -4.6299254e+01 
150879  1.0002224e-05  4.5177442e-01  4.3510749e-01 -4.9973641e-01 -1.4542241e+01  2.1239007e+01  1.2250064e+01 
150880  1.0002224e-05 -1.1562110e+00 -1.2028968e-01  1.8800219e-01  2.5620298e+01 -8.9952215e+00 -3.0250306e+01 
150881  1.0002224e-05  1.2228413e+01  2.8554101e+01 -2.0326679e+01 -5.4625202e+01 -2.6011439e+01 -4.9370427e+01 
150882  1.0002224e-05  9.9456755e-01  5.3513984e-01  1.2415610e-01 -1.6822195e+01 -2.9551048e+01  2.3433065e+01 
150883  1.0002224e-05 -1.0261629e+00 -1.8078035e+00 -1.4595514e+00  2.3370124e+00  3.9365578e+00 -2.6955234e+01 
150884  1.0002224e-05 -1.1369768e+00  3.7249140e-01  7.1780972e-01  5.4812877e+00 -3.6240208e+00  1.6905435e+01 
150885  1.0002224e-05  4.5334965e-01 -7.8759544e-01  1.2866025e+00 -3.2488386e+01  1.2401182e+01 -1.4557529e+01 
150886  1.0002224e-05  6.5084297e-01  1.8952418e-01  2.8609150e-01 -1.7030768e+01 -4.7617574e+01 -1.4702840e+00 
150887  1.0002224e-05 -4.6897360e-01 -3.6045888e-01 -5.2381383e-01  3.5406007e+01 -1.1587576e+01 -2.4482203e+01 
150888  1.0002224e-05 -1.4669418e-01 -4.0508167e-01  9.8344556e-02 -4.2124568e+00 -1.0234508e+01  3.6409079e+01 
150889  1.0002224e-05 -7.4420731e-01 -2.9337123e-02 -4.1552735e-01  1.1178206e+01 -1.7932781e+01  1.6932284e+01 
150890  1.0002224e-05  1.4613385e-01 -7.2797098e-02  6.7235985e-02  2.3991572e+01 -4.1977694e+01  5.4635340e+01 
150891  1.0002224e-05 -7.1054657e-02 -2.1974215e-01  9.5472927e-02  4.5536450e+01 -4.7004156e+01  6.9060470e+00 
150892  1.0002224e-05  6.8045588e-01  8.8397323e-01 -1.1289758e+00 -2.4915299e+01  1.8705910e+01 -2.1300221e+01 
150893  1.0002224e-05  5.7740321e-01 -2.5893882e-01 -3.1613438e-01  1.8938661e+01  2.2687201e+01 -1.2923347e+01 
150894  1.0002224e-05  4.2264730e-01  8.3821864e-01  2.3954094e-01  3.1153038e+01  8.5661164e+00  8.4753579e+00 
150895  1.0002224e-05 -5.3506506e-02  4.9110500e-01  7.3399128e-01  2.3375542e+01  9.4928983e+00 -4.7688147e+01 
150896  1.0002224e-05 -1.4927950e+00 -7.3546754e-01  3.5589822e-01 -3.4562572e+01 -6.0670351e+00 -7.6630014e+00 
150897  1.0002224e-05 -5.0574562e-01  3.4675402e-01 -3.3993474e-01  3.6482688e+01 -3.2121612e+00  4.9612281e+01 
150898  1.0002224e-05  1.6112152e-01 -5.8074556e-01 -6.0927874e-01  8.2288254e+00 -8.0802621e+00  2.8400674e+01 
150899  1.0002224e-05 -1.0204998e+00 -2.3945304e-01  6.2653161e-01  2.0396046e+01  2.5611985e+01  1.0477540e+01 
150900  1.0002224e-05  6.1148471e-01 -8.8437750e-01  6.0930104e-01  2.2305139e+00  2.7450806e+00 -8.7161277e+00 
150901  1.0002224e-05  1.0951494e-01  1.6171249e-01  9.5698036e-02  7.5358387e+00  1.6391969e+01  1.9705942e+01 
150902  1.0002224e-05  1.0651026e-01  7.3212821e-03 -5.9375620e-01 -8.2890538e+00 -2.3779323e+00  3.0222821e+01 
150903  1.0002224e-05 -2.2053977e-01 -2.2395519e+00  1.0854129e+00  4.4852004e+00  4.3783791e+01 -2.7325554e+01 
150904  1.0002224e-05  4.8143764e-01  4.0213205e-01 -3.4563118e-01  1.8072536e+01  2.0566830e+01  2.7876602e+01 
150905  1.0002224e-05  1.3838151e+00  3.9171785e+00  4.0855745e+00 -5.1463527e+01 -1.6492065e+01 -1.6917069e+01 
150906  1.0002224e-05 -8.8843566e-01 -5.7473497e-01 -1.3246142e+00  4.3731163e+00 -2.3075305e+00  6.2415703e+00 
150907  1.0002224e-05 -7.9658408e-01  1.3702657e+00  1.3413209e+00  6.5970838e+01  1.6903011e+01  2.2166800e+01 
150908  1.0002224e-05  5.9207092e-01  1.4758787e+00 -2.1713064e-01  4.2359654e+00 -5.6663901e+01 -5.9170655e+00 
150909  1.0002224e-05 -1.1587184e-01  5.2094599e-02  1.2247000e-01 -2.4807299e+01  3.1524896e+00  3.4204485e+01 
150910  1.0002224e-05 -1.0501110e-01 -2.4795333e-01 -1.5103435e-01  1.6945247e+01  1.4536350e+01 -1.8128020e+01 
150911  1.0002224e-05  7.1590938e-01 -1.5419241e-01 -4.5210322e-01  4.9987221e+01 -3.5402690e+01 -3.7376220e+00 
150912  1.0002224e-05  8.2583111e-02 -2.2121473e-02 -3.0069006e-01  6.1716962e+01  4.7262594e+01  1.0401521e+01 
150913  1.0002224e-05  4.6901198e-02  8.4064901e-01 -8.0177913e-01 -2.3127647e+01 -9.2569901e+00  2.4759890e+01 
150914  1.0002224e-05  1.3575996e+00 -1.5055149e-01  1.4042833e+00 -4.7134754e+00  2.6179580e+01  4.4344166e+01 
150915  1.0002224e-05  3.7761174e-01  4.1152350e-01  6.7820812e-01  3.6094160e+00  1.7165025e+01 -9.1255045e+00 
150916  1.0002224e-05  2.9358238e-01  4.1772051e-02 -2.9687460e-01  1.0051686e+01  3.1965575e+01 -3.9329424e+01 
150917  1.0002224e-05  1.6608114e-01  5.0570940e-01 -1.8776295e-01  1.7470927e+00  3.7540568e+00  9.7935744e+00 
150918  1.0002224e-05  2.5721542e-02 -2.3789907e-01  5.7460392e-02 -1.5841871e+01  3.8113275e+01  1.5717448e+01 
150919  1.0002224e-05  1.3675147e+00 -7.5037676e-01  3.4089978e-01 -4.8633861e+01 -3.1802231e+01  2.0967039e+01 
150920  1.0002224e-05 -6.9924192e-01 -1.1777223e+00  1.6577174e-01  1.7346892e+01 -8.1531120e+00 -5.4775334e+01 
150921  1.0002224e-05 -1.4921376e+00  7.3236621e-01 -1.4830589e+00 -1.1446264e+02 -9.7512208e+00  8.4877927e+01 
150922  1.0002224e-05 -3.9130289e-01  2.5416375e-01 -5.4937542e-01  5.9138199e+00 -2.6259704e+01  2.3045621e+01 
150923  1.0002224e-05 -3.4675676e-02  1.7640744e+00  2.1242660e-01  1.0070579e+01 -2.4948100e+01  1.4322205e+01 
150924  1.0002224e-05 -6.9635045e-01  5.4215848e-01  5.5520264e-01 -2.2895495e+01 -3.5479614e+00  1.9484456e+01 
150925  1.0002224e-05 -6.9083924e+00 -3.8002328e-01 -1.9870800e+00  1.0648352e+01 -6.1457381e+00 -3.2298289e+01 
150926  1.0002224e-05 -7.3632666e-01  8.6213569e-01 -6.1446845e-01 -1.2664594e+01 -1.4151517e+01  5.4342783e+01 
150927  1.0002224e-05  2.4113544e-01  4.4163371e-02 -4.1260174e-01  1.3921189e+01  1.9301669e+01 -6.2762994e+01 
150928  1.0002224e-05 -7.8939293e-01  4.8659945e-01 -2.0423748e+00 -7.6742683e+00 -9.3904172e+00  3.9663296e+01 
150929  1.0002224e-05  1.3589925e-01 -3.7504266e-01 -1.4418934e-01 -1.6365288e+01  3.2385689e+01 -1.9169065e+01 
150930  1.0002224e-05  3.0213377e-02  1.0123504e+00  3.9726299e-01 -1.2313189e+01 -3.7140127e+00 -8.8306807e+00 
150931  1.0002224e-05  9.4894342e-01  5.0726597e-01  1.0481398e+00  4.6364902e+01 -3.5080729e+01  1.7257353e+01 
150932  1.0002224e-05  1.2448285e+00 -3.2607632e-01  1.2659287e-01 -3.3409745e+01  9.3484867e+00 -2.6714159e+01 
150933  1.0002224e-05 -7.1492506e-01  5.2313584e-01  6.3295688e-01  2.2887326e+01  1.8616139e+01  2.1567872e+01 
150934  1.0002224e-05 -4.1802115e-01 -4.6354193e-01 -2.8675938e-01  2.0023643e+01  1.4900691e+01  3.0830960e+01 
150935  1.0002224e-05 -6.5673769e-02  4.8939420e-01 -2.0355362e-01  1.8318762e+01 -1.3266677e+01 -3.4823705e+00 
150936  1.0002224e-05  5.0259038e-01  2.9952198e-02  2.1424481e-01  6.0028476e+00  4.2749000e+01 -5.0429982e+00 
150937  1.0002224e-05  2.7439055e-01 -1.0998517e-01  3.5500400e-02 -2.8548909e+01  1.5739147e+00  1.5318105e+01 
150938  1.0002224e-05  8.3847824e-01 -6.5380566e-01  5.3268019e-01 -1.6363593e+01 -4.1888585e+01 -2.1568586e+01 
150939  1.0002224e-05 -9.0300887e-01 -3.8783603e-01  2.4546948e-01 -4.7850009e+01 -2.3494619e+01  6.5144316e+00 
150940  1.0002224e-05  8.4795524e-01 -7.7659700e-01 -1.5520839e+00 -2.8656820e+01 -1.9870593e+00  4.8846495e+00 
150941  1.0002224e-05  1.0685173e+00  2.2550462e-01 -1.9848154e-01 -4.0267965e+01 -1.0892181e+01  9.2756775e+00 
150942  1.0002224e-05 -3.5331619e-01  3.5300073e-02  2.6022009e-01  3.2229219e+01  6.2477194e+01 -1.6042941e+01 
150943  1.0002224e-05 -3.6813156e-01 -9.9260815e-01 -5.4181575e-01  2.7040756e+01  2.3818059e+01  9.8774590e+00 
150944  1.0002224e-05 -1.0556882e-01  7.4484473e-02  9.8185518e-01 -7.2111529e+00  2.3300798e+01  1.0863059e+01 
150945  1.0002224e-05  8.0373047e-01  5.2989809e-01  8.2138483e-01  1.9060340e+01  4.1262890e+01 -8.0040578e+00 
150946  1.0002224e-05 -6.3611218e-01  4.8077953e-01  2.4088267e-01 -1.4006187e+01  9.3860743e+00  2.8007411e+01 
150947  1.0002224e-05  1.4002028e+00 -2.2889100e+00  5.6003650e-01 -3.5444084e+00 -5.5938391e+01 -2.0543039e+01 
150948  1.0002224e-05  1.9792959e-01  1.7102632e-01 -7.0923108e-01 -2.0225008e+01 -2.3295788e+01 -4.8028755e+00 
150949  1.0002224e-05 -1.6020329e+00  7.8057624e-02  1.5320069e-01  8.8328622e-01  2.8076481e+01  1.3013730e+01 
150950  1.0002224e-05 -1.2791012e+00  1.0049555e+00  9.8436502e-01  1.9432841e+01  3.2626718e+01  9.5161762e+00 
150951  1.0002224e-05  4.3599523e-01 -4.5578474e-02 -2.8878860e-01 -5.2532284e+01 -1.5190478e+01  5.3702551e+00 
150952  1.0002224e-05  3.7038321e-01  9.0001514e-01 -1.1906484e+00  1.1185753e+01 -3.1759664e+00  1.4216891e+01 
150953  1.0002224e-05  1.2768690e+00 -7.4802069e-01  1.2351741e-01 -9.2982498e+00 -4.2186523e+01 -3.0859834e+01 
150954  1.0002224e-05  1.1828806e+00 -6.5094939e-01 -2.2584632e+00  1.9207581e+01  1.2321869e+00  2.9794653e+01 
150955  1.0002224e-05  1.5442812e+00  1.0551508e+00 -1.2414635e-01 -1.9443296e+01 -3.4438093e+01 -1.8302498e+01 
150956  1.0002224e-05 -4.5431229e-01  1.4508563e-01 -6.7473697e-01 -1.2823409e+01 -3.5619972e+01  4.0154865e+01 
150957  1.0002224e-05  3.1749536e-01 -4.4491025e-01 -3.9520415e-01 -2.4968837e+01 -3.9582729e+01 -5.3204216e+00 
150958  1.0002224e-05  3.3671605e-01 -7.4256979e-01  9.7183671e-01 -5.3812136e+01 -1.9125157e+01 -9.6241615e+00 
150959  1.0002224e-05 -5.6699187e-02  4.4402930e-01 -4.0518181e-01  8.3486937e+00  4.4919464e+01  7.3320892e+00 
150960  1.0002224e-05 -5.7416242e-01 -4.1014105e-02 -1.4065848e-01 -1.4608446e+01 -1.9698808e+01 -2.0339205e+01 
150961  1.0002224e-05 -7.9889281e-02  3.4305085e-01 -2.4286097e-01 -3.2740340e+01 -8.1000278e+00 -4.3652952e+00 
150962  1.0002224e-05  5.6719186e-01  1.0883756e+00  4.4064606e-02 -1.5348030e+01 -5.0858607e+01 -6.5851193e+00 
150963  1.0002224e-05 -3.4381135e-01 -3.7523598e-01  4.6069470e-01  2.5584614e+01 -6.4831456e+01 -3.8277806e-01 
150964  1.0002224e-05 -5.5297876e-01 -2.2340958e-01  1.3938116e+00 -1.1785552e+01  4.9244000e+00  2.4049769e+01 
150965  1.0002224e-05  2.8134571e-01  1.8920482e-01 -2.8000684e-01 -2.3990571e+00 -1.5592573e+01  4.3642639e+01 
150966  1.0002224e-05  1.2291387e+00  1.9526822e-02  9.7531918e-01 -1.1877541e+00  1.2260519e+01 -2.8534608e+01 
150967  1.0002224e-05  3.9608616e-01 -1.3477087e+00  1.2106003e-01  5.8806838e+00 -1.0978128e+01  1.2565713e+01 
150968  1.0002224e-05  6.2998286e-02 -3.8633726e-02  1.3385367e-01  9.1714540e+01 -8.0398019e+01  1.5074452e+02 
150969  1.0002224e-05 -8.6041773e-03 -6.7995125e-01  3.3148290e-01 -7.5032807e+00 -6.3594273e+00 -1.8247356e+01 
150970  1.0002224e-05 -2.7395605e-01  3.0423501e-01  6.7239577e-03  1.7461083e+00 -1.3356825e+01  1.2556367e+01 
